model,family,framing,arm,signed_alpha,n,metric,behaviour,mean,ci_lo,ci_hi
qwq,triggers,hypothetical,alpha0.25,-0.25,127,density,adding-knowledge,1.9657933250038544,1.8048073415488362,2.1355365953038588
qwq,triggers,hypothetical,alpha0.25,-0.25,127,density,example-testing,0.2625214599404309,0.18908600755671573,0.337505702346411
qwq,triggers,hypothetical,alpha0.25,-0.25,127,density,uncertainty-estimation,0.6664726346204063,0.5859666598159317,0.754030073380278
qwq,triggers,hypothetical,alpha0.25,-0.25,127,density,backtracking,0.21205740436772116,0.16295058373480256,0.2677553111492911
qwq,triggers,hypothetical,alpha0.25,-0.25,127,coverage,initializing,0.12735962349455424,0.11536361065205367,0.14025420236978972
qwq,triggers,hypothetical,alpha0.25,-0.25,127,coverage,deduction,0.4652283059396555,0.44234581809922596,0.4893918435091069
qwq,triggers,hypothetical,alpha0.25,-0.25,127,coverage,adding-knowledge,0.26268178094073097,0.24242530040591365,0.2841861835490955
qwq,triggers,hypothetical,alpha0.25,-0.25,127,coverage,example-testing,0.04054700848775847,0.02827189376231598,0.052662835411000024
qwq,triggers,hypothetical,alpha0.25,-0.25,127,coverage,uncertainty-estimation,0.07848816952351892,0.06935364556079474,0.08808701612209108
qwq,triggers,hypothetical,alpha0.25,-0.25,127,coverage,backtracking,0.025695111613781966,0.019373693646682576,0.0324976034346029
qwq,triggers,hypothetical,alpha0.25,-0.25,127,any,initializing,1.0,1.0,1.0
qwq,triggers,hypothetical,alpha0.25,-0.25,127,any,deduction,1.0,1.0,1.0
qwq,triggers,hypothetical,alpha0.25,-0.25,127,any,adding-knowledge,1.0,1.0,1.0
qwq,triggers,hypothetical,alpha0.25,-0.25,127,any,example-testing,0.3700787401574803,0.28346456692913385,0.4566929133858268
qwq,triggers,hypothetical,alpha0.25,-0.25,127,any,uncertainty-estimation,0.905511811023622,0.8503937007874016,0.952755905511811
qwq,triggers,hypothetical,alpha0.25,-0.25,127,any,backtracking,0.41732283464566927,0.33858267716535434,0.5039370078740157
qwq,triggers,hypothetical,alpha0.25,-0.25,127,words,,367.1023622047244,334.603937007874,400.0793307086614
qwq,triggers,hypothetical,alpha0.25,-0.25,127,n_spans_counted,,26.700787401574804,24.47244094488189,29.0
qwq,triggers,hypothetical,alpha0.25,-0.25,127,repetition_4gram,,0.00455218283021954,0.0034760507483329044,0.005763715990420096
